 E1 transition densities
 TDA phonon=  0.374440704758204     
   2.59200000000000      -9.839214076925551E-002  0.105714893862362     
   2.61600000000000      -9.933720149881764E-002  0.107314559960049     
   2.64000000000000      -0.100169710499227       0.108790604500478     
   2.66400000000000      -0.100888551550906       0.110140484258485     
   2.68800000000000      -0.101492965916375       0.111362069843112     
   2.71200000000000      -0.101982549320915       0.112453646782651     
   2.73600000000000      -0.102357247368447       0.113413914697484     
   2.76000000000000      -0.102617349455704       0.114241984613921     
   2.78400000000000      -0.102763481254905       0.114937374481549     
   2.80800000000000      -0.102796595841570       0.115500002965257     
   2.83200000000000      -0.102717963549847       0.115930181590949     
   2.85600000000000      -0.102529160642766       0.116228605331121     
   2.88000000000000      -0.102232056889086       0.116396341722782     
   2.90400000000000      -0.101828802141996       0.116434818615734     
   2.92800000000000      -0.101321812017703       0.116345810653953     
   2.95200000000000      -0.100713752774080       0.116131424596712     
   2.97600000000000      -0.100007525490883       0.115794083589172     
   3.00000000000000      -9.920624965376496E-002  0.115336510494465     
   3.02400000000000      -9.831324624427124E-002  0.114761710400797     
   3.04800000000000      -9.733202043741285E-002  0.114072952417822     
   3.07200000000000      -9.626624400709105E-002  0.113273750876553     
   3.09600000000000      -9.511973753782527E-002  0.112367846046341     
   3.12000000000000      -9.389645253882040E-002  0.111359184481069     
   3.14400000000000      -9.260045355348423E-002  0.110251899104669     
   3.16800000000000      -9.123590035412138E-002  0.109050289143418     
   3.19200000000000      -8.980703030770287E-002  0.107758800009297     
   3.21600000000000      -8.831814099440338E-002  0.106382003234961     
   3.24000000000000      -8.677357315605227E-002  0.104924576556710     
   3.26400000000000      -8.517769404680153E-002  0.103391284237231     
   3.28800000000000      -8.353488125321240E-002  0.101786957714950     
   3.31200000000000      -8.184950704568128E-002  0.100116476661504     
   3.33600000000000      -8.012592331764867E-002  9.838475052331819E-002
   3.36000000000000      -7.836844716348129E-002  9.659670061748138E-002
   3.38400000000000      -7.658134714025971E-002  9.475724284615500E-002
   3.40800000000000      -7.476883025303416E-002  9.287127108767990E-002
   3.43200000000000      -7.293502969744420E-002  9.094364131638116E-002
   3.45600000000000      -7.108399338796972E-002  8.897915649687926E-002
   3.48000000000000      -6.921967329454781E-002  8.698255229252516E-002
   3.50400000000000      -6.734591560486120E-002  8.495848362143649E-002
   3.52800000000000      -6.546645172432025E-002  8.291151208755865E-002
   3.55200000000000      -6.358489012066287E-002  8.084609430823797E-002
   3.57600000000000      -6.170470901517483E-002  7.876657115401164E-002
   3.60000000000000      -5.982924991786548E-002  7.667715791072688E-002
   3.62400000000000      -5.796171199947014E-002  7.458193536870808E-002
   3.64800000000000      -5.610514728898186E-002  7.248484183854942E-002
   3.67200000000000      -5.426245668149415E-002  7.038966608820599E-002
   3.69600000000000      -5.243638673751488E-002  6.830004119144967E-002
   3.72000000000000      -5.062952725157954E-002  6.621943927341742E-002
   3.74400000000000      -4.884430956496222E-002  6.415116713496755E-002
   3.76800000000000      -4.708300559455686E-002  6.209836273383920E-002
   3.79200000000000      -4.534772754758765E-002  6.006399249723077E-002
   3.81600000000000      -4.364042828969017E-002  5.805084943734473E-002
   3.84000000000000      -4.196290233210170E-002  5.606155203870877E-002
   3.86400000000000      -4.031678740219008E-002  5.409854388368251E-002
   3.88800000000000      -3.870356656032978E-002  5.216409398046487E-002
   3.91200000000000      -3.712457082520787E-002  5.026029775616148E-002
   3.93600000000000      -3.558098226897641E-002  4.838907867601347E-002
   3.96000000000000      -3.407383754328017E-002  4.655219044874856E-002
   3.98400000000000      -3.260403179703830E-002  4.475121977715724E-002
   4.00800000000000      -3.117232294695302E-002  4.298758961243423E-002
   4.03200000000000      -2.977933626203569E-002  4.126256287052138E-002
   4.05600000000000      -2.842556922396053E-002  3.957724656865075E-002
   4.08000000000000      -2.711139662577527E-002  3.793259634048177E-002
   4.10400000000000      -2.583707587238926E-002  3.632942128865796E-002
   4.12800000000000      -2.460275244731225E-002  3.476838913423649E-002
   4.15200000000000      -2.340846551131245E-002  3.325003162328199E-002
   4.17600000000000      -2.225415359998886E-002  3.177475015191278E-002
   4.20000000000000      -2.113966038868620E-002  3.034282157225868E-002
   4.22400000000000      -2.006474049471157E-002  2.895440414309292E-002
   4.24800000000000      -1.902906528842391E-002  2.760954359033509E-002
   4.27200000000000      -1.803222868643942E-002  2.630817924416071E-002
   4.29600000000000      -1.707375290192417E-002  2.505015022108810E-002
   4.32000000000000      -1.615309412870246E-002  2.383520162112085E-002
   4.34400000000000      -1.526964813769459E-002  2.266299071179445E-002
   4.36800000000000      -1.442275576598871E-002  2.153309307279115E-002
   4.39200000000000      -1.361170828064336E-002  2.044500867663472E-002
   4.41600000000000      -1.283575260109224E-002  1.939816788284178E-002
   4.44000000000000      -1.209409636577841E-002  1.839193732477756E-002
   4.46400000000000      -1.138591283036303E-002  1.742562567032871E-002
   4.48800000000000      -1.071034558653505E-002  1.649848923935292E-002
   4.51200000000000      -1.006651309207501E-002  1.560973746268440E-002
   4.53600000000000      -9.453513004401268E-003  1.475853816925751E-002
   4.56000000000000      -8.870426311337318E-003  1.394402268964890E-002
   4.58400000000000      -8.316321254282583E-003  1.316529076602165E-002
   4.60800000000000      -7.790257040340934E-003  1.242141526008239E-002
   4.63200000000000      -7.291287341259556E-003  1.171144665222156E-002
   4.65600000000000      -6.818463578247322E-003  1.103441732649667E-002
   4.68000000000000      -6.370837992884050E-003  1.038934563753625E-002
   4.70400000000000      -5.947466505386738E-003  9.775239756778152E-003
   4.72800000000000      -5.547411362476010E-003  9.191101296716318E-003
   4.75200000000000      -5.169743577979717E-003  8.635928713005128E-003
   4.77600000000000      -4.813545170120830E-003  8.108720485364151E-003
   4.80000000000000      -4.477911200168563E-003  7.608478079235141E-003
   4.82400000000000      -4.161951617783710E-003  7.134208691069621E-003
   4.84800000000000      -3.864792918961066E-003  6.684927780966854E-003
   4.87200000000000      -3.585579622973227E-003  6.259661397143977E-003
   4.89600000000000      -3.323475575143647E-003  5.857448297399113E-003
   4.92000000000000      -3.077665082635045E-003  5.477341873331012E-003
   4.94400000000000      -2.847353890727239E-003  5.118411883603336E-003
   4.96800000000000      -2.631770007285837E-003  4.779746002994637E-003
   4.99200000000000      -2.430164383288587E-003  4.460451194355647E-003
   5.01600000000000      -2.241811457387128E-003  4.159654910910325E-003
   5.04000000000000      -2.066009572538184E-003  3.876506136585939E-003
   5.06400000000000      -1.902081272748234E-003  3.610176272247769E-003
   5.08800000000000      -1.749373487937928E-003  3.359859875845292E-003
   5.11200000000000      -1.607257614856208E-003  3.124775264556408E-003
   5.13600000000000      -1.475129501858071E-003  2.904164987045134E-003
   5.16000000000000      -1.352409345211716E-003  2.697296173932414E-003
   5.18400000000000      -1.238541504421445E-003  2.503460774520655E-003
   5.20800000000000      -1.132994243847447E-003  2.321975687716762E-003
   5.23200000000000      -1.035259407674599E-003  2.152182794966522E-003
   5.25600000000000      -9.448520350339110E-004  1.993448902851544E-003
   5.28000000000000      -8.613099218147402E-004  1.845165602809904E-003
   5.30400000000000      -7.841931354267452E-004  1.706749055227908E-003
   5.32800000000000      -7.130834884803375E-004  1.577639704915658E-003
   5.35200000000000      -6.475839770563336E-004  1.457301934726797E-003
   5.37600000000000      -5.873181889307858E-004  1.345223663815296E-003
   5.40000000000000      -5.319296868140123E-004  1.240915896743247E-003
   5.42400000000000      -4.810813713533972E-004  1.143912229364855E-003
   5.44800000000000      -4.344548283416756E-004  1.053768317116678E-003
   5.47200000000000      -3.917496642663193E-004  9.700613110440832E-004
   5.49600000000000      -3.526828340341915E-004  8.923892665917742E-004
   5.52000000000000      -3.169879644091857E-004  8.203705298834565E-004
   5.54400000000000      -2.844146764113360E-004  7.536431059143841E-004
   5.56800000000000      -2.547279096444480E-004  6.918640127823389E-004
   5.59200000000000      -2.277072512465710E-004  6.347086257885576E-004
   5.61600000000000      -2.031462718951856E-004  5.818700149523275E-004
   5.64000000000000      -1.808518710462439E-004  5.330582792016625E-004
   5.66400000000000      -1.606436333452255E-004  4.879998802294599E-004
   5.68800000000000      -1.423531979182074E-004  4.464369787401251E-004
   5.71200000000000      -1.258236420329482E-004  4.081267755569186E-004
   5.73600000000000      -1.109088804138072E-004  3.728408598156130E-004
   5.76000000000000      -9.747308130028144E-005  3.403645662360794E-004
   5.78400000000000      -8.539010015700061E-005  3.104963432404135E-004
   5.80800000000000      -7.454293177327565E-005  2.830471334745355E-004
   5.83200000000000      -6.482318133234181E-005  2.578397680899191E-004
   5.85600000000000      -5.613055488441982E-005  2.347083759534135E-004
   5.88000000000000      -4.837236952310187E-005  2.134978087759373E-004
   5.90400000000000      -4.146308344125374E-005  1.940630829851272E-004
   5.92800000000000      -3.532384593011207E-005  1.762688390126560E-004
   5.95200000000000      -2.988206728333359E-005  1.599888185237434E-004
   5.97600000000000      -2.507100847581162E-005  1.451053599840167E-004
   6.00000000000000      -2.082939040489438E-005  1.315089128372411E-004
 TDA phonon=   23.8507918388598     
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.400000000000000E-002 -1.178561103847219E-008 -1.025762908602691E-008
  4.800000000000000E-002 -1.883984539848381E-007 -1.639818315955302E-007
  7.199999999999999E-002 -9.523231763786040E-007 -8.289759843479941E-007
  9.600000000000000E-002 -3.003432473450794E-006 -2.614751179675764E-006
  0.120000000000000      -7.312617887094961E-006 -6.367310134007443E-006
  0.144000000000000      -1.511293942119479E-005 -1.316189590274434E-005
  0.168000000000000      -2.788835988130052E-005 -2.429375622228947E-005
  0.192000000000000      -4.736014784145167E-005 -4.126698822076906E-005
  0.216000000000000      -7.547105051752153E-005 -6.578154171573133E-005
  0.240000000000000      -1.143673544571240E-004 -9.971847225758616E-005
  0.264000000000000      -1.663789677188929E-004 -1.451235473931653E-004
  0.288000000000000      -2.339976719934580E-004 -2.041893212302724E-004
  0.312000000000000      -3.198537068068360E-004 -2.792358032021240E-004
  0.336000000000000      -4.266908604446879E-004 -3.726898568863022E-004
  0.360000000000000      -5.573402534524739E-004 -4.870634737583814E-004
  0.384000000000000      -7.146930104212164E-004 -6.249310747943541E-004
  0.408000000000000      -9.016720241909293E-004 -7.889059998238344E-004
  0.432000000000000      -1.121203023534254E-003 -9.816163504305351E-004
  0.456000000000000      -1.376185160773092E-003 -1.205680356957984E-003
  0.480000000000000      -1.669461339594487E-003 -1.463681443775131E-003
  0.504000000000000      -2.003788505543717E-003 -1.758143169364595E-003
  0.528000000000000      -2.381808122269902E-003 -2.091504219000389E-003
  0.552000000000000      -2.806017055581511E-003 -2.466093627774904E-003
  0.576000000000000      -3.278739084747470E-003 -2.884106410517881E-003
  0.600000000000000      -3.802097256277297E-003 -3.347579772732797E-003
  0.624000000000000      -4.377987289665668E-003 -3.858370073076362E-003
  0.648000000000000      -5.008052237339652E-003 -4.418130703150724E-003
  0.672000000000000      -5.693658592357478E-003 -5.028291044499640E-003
  0.696000000000000      -6.435874027344219E-003 -5.690036655740872E-003
  0.720000000000000      -7.235446936789718E-003 -6.404290834776792E-003
  0.744000000000000      -8.092787942264534E-003 -7.171697692059599E-003
  0.768000000000000      -9.007953506426405E-003 -7.992606861009863E-003
  0.792000000000000      -9.980631786995606E-003 -8.867059960965970E-003
  0.816000000000000      -1.101013084628381E-002 -9.794778916552498E-003
  0.840000000000000      -1.209536931548328E-002 -1.077515622517767E-002
  0.864000000000000      -1.323486959588363E-002 -1.180724725158760E-002
  0.888000000000000      -1.442675366160794E-002 -1.288976461510755E-002
  0.912000000000000      -1.566874151047718E-002 -1.402107472147877E-002
  0.936000000000000      -1.695815229135378E-002 -1.519919647714868E-002
  0.960000000000000      -1.829190811791406E-002 -1.642180220958833E-002
  0.984000000000000      -1.966654056038749E-002 -1.768622080279237E-002
   1.00800000000000      -2.107819978851139E-002 -1.898944304266133E-002
   1.03200000000000      -2.252266632091142E-002 -2.032812915257190E-002
   1.05600000000000      -2.399536531846002E-002 -2.169861848520604E-002
   1.08000000000000      -2.549138334200912E-002 -2.309694132273013E-002
   1.10400000000000      -2.700548747836027E-002 -2.451883272378395E-002
   1.12800000000000      -2.853214672253677E-002 -2.595974834254861E-002
   1.15200000000000      -3.006555548946814E-002 -2.741488213249782E-002
   1.17600000000000      -3.159965911418428E-002 -2.887918583538479E-002
   1.20000000000000      -3.312818118664099E-002 -3.034739014465217E-002
   1.22400000000000      -3.464465255544069E-002 -3.181402742185251E-002
   1.24800000000000      -3.614244182405031E-002 -3.327345583489611E-002
   1.27200000000000      -3.761478715371605E-002 -3.471988477806615E-002
   1.29600000000000      -3.905482917918869E-002 -3.614740142580988E-002
   1.32000000000000      -4.045564483664996E-002 -3.754999826538150E-002
   1.34400000000000      -4.181028189790324E-002 -3.892160144751302E-002
   1.36800000000000      -4.311179400098775E-002 -4.025609978946189E-002
   1.39200000000000      -4.435327596490780E-002 -4.154737426105140E-002
   1.41600000000000      -4.552789917514108E-002 -4.278932778170060E-002
   1.44000000000000      -4.662894682699373E-002 -4.397591515494384E-002
   1.46400000000000      -4.764984881569473E-002 -4.510117296657166E-002
   1.48800000000000      -4.858421606532881E-002 -4.615924927327120E-002
   1.51200000000000      -4.942587409327306E-002 -4.714443291050138E-002
   1.53600000000000      -5.016889561266864E-002 -4.805118225127958E-002
   1.56000000000000      -5.080763198257805E-002 -4.887415325154874E-002
   1.58400000000000      -5.133674332378690E-002 -4.960822662281732E-002
   1.60800000000000      -5.175122712762886E-002 -5.024853397875605E-002
   1.63200000000000      -5.204644519567467E-002 -5.079048280936234E-002
   1.65600000000000      -5.221814875954077E-002 -5.122978014410352E-002
   1.68000000000000      -5.226250164234890E-002 -5.156245477406596E-002
   1.70400000000000      -5.217610133641350E-002 -5.178487791249728E-002
   1.72800000000000      -5.195599788544933E-002 -5.189378218317617E-002
   1.75200000000000      -5.159971047387034E-002 -5.188627883668931E-002
   1.77600000000000      -5.110524164049278E-002 -5.175987310587279E-002
   1.80000000000000      -5.047108904905132E-002 -5.151247762329875E-002
   1.82400000000000      -4.969625476327988E-002 -5.114242383568016E-002
   1.84800000000000      -4.878025198979080E-002 -5.064847136233805E-002
   1.87200000000000      -4.772310926749826E-002 -5.002981525734809E-002
   1.89600000000000      -4.652537209777796E-002 -4.928609114756596E-002
   1.92000000000000      -4.518810202481455E-002 -4.841737823134548E-002
   1.94400000000000      -4.371287319058439E-002 -4.742420013532136E-002
   1.96800000000000      -4.210176640353569E-002 -4.630752363905002E-002
   1.99200000000000      -4.035736077418450E-002 -4.506875528950721E-002
   2.01600000000000      -3.848272298444835E-002 -4.370973593935618E-002
   2.04000000000000      -3.648139427051447E-002 -4.223273325444121E-002
   2.06400000000000      -3.435737521130172E-002 -4.064043224707278E-002
   2.08800000000000      -3.211510842606888E-002 -3.893592390227635E-002
   2.11200000000000      -2.975945929537219E-002 -3.712269197421131E-002
   2.13600000000000      -2.729569482933586E-002 -3.520459803939591E-002
   2.16000000000000      -2.472946081601698E-002 -3.318586490211084E-002
   2.18400000000000      -2.206675739048877E-002 -3.107105845539121E-002
   2.20800000000000      -1.931391317209061E-002 -2.886506810828382E-002
   2.23200000000000      -1.647755812308604E-002 -2.657308589653079E-002
   2.25600000000000      -1.356459528670606E-002 -2.420058439949491E-002
   2.28000000000000      -1.058217156623145E-002 -2.175329359096895E-002
   2.30400000000000      -7.537647709380479E-003 -1.923717675546893E-002
   2.32800000000000      -4.438567663821280E-003 -1.665840560470983E-002
   2.35200000000000      -1.292627470140750E-003 -1.402333473119194E-002
   2.37600000000000       1.892356141910134E-003 -1.133847553718786E-002
   2.40000000000000       5.108477289588187E-003 -8.610469777925289E-003
   2.42400000000000       8.347772443906554E-003 -5.846062857425227E-003
   2.44800000000000       1.160225174852519E-002 -3.052077014295440E-003
   2.47200000000000       1.486392999661862E-002 -2.353845328232351E-004
   2.49600000000000       1.812485711667089E-002  2.597118888010730E-003
   2.52000000000000       2.137714802402996E-002  5.438540478435172E-003
   2.54400000000000       2.461301170165892E-002  8.282016329688002E-003
   2.56800000000000       2.782477938078781E-002  1.112073679349762E-002
   2.59200000000000       3.100493170002205E-002  1.394797123443792E-002
   2.61600000000000       3.414612472985523E-002  1.675709202629799E-002
   2.64000000000000       3.724121475837411E-002  1.954159769008756E-002
   2.66400000000000       4.028328174318629E-002  2.229513507820025E-002
   2.68800000000000       4.326565134414856E-002  2.501152051657368E-002
   2.71200000000000       4.618191546129552E-002  2.768475982433266E-002
   2.73600000000000       4.902595121234060E-002  3.030906713832537E-002
   2.76000000000000       5.179193829423873E-002  3.287888247812193E-002
   2.78400000000000       5.447437468343169E-002  3.538888799535606E-002
   2.80800000000000       5.706809063953061E-002  3.783402285971549E-002
   2.83200000000000       5.956826098722706E-002  4.020949674237390E-002
   2.85600000000000       6.197041566111383E-002  4.251080186611411E-002
   2.88000000000000       6.427044850779301E-002  4.473372359983113E-002
   2.90400000000000       6.646462434907935E-002  4.687434958339820E-002
   2.92800000000000       6.854958431922170E-002  4.892907737704150E-002
   2.95200000000000       7.052234949784136E-002  5.089462063731676E-002
   2.97600000000000       7.238032286863916E-002  5.276801382948693E-002
   3.00000000000000       7.412128964185605E-002  5.454661549351497E-002
   3.02400000000000       7.574341598591577E-002  5.622811008797790E-002
   3.04800000000000       7.724524622062373E-002  5.781050844294222E-002
   3.07200000000000       7.862569853071089E-002  5.929214685918144E-002
   3.09600000000000       7.988405926436881E-002  6.067168489704894E-002
   3.12000000000000       8.101997588671378E-002  6.194810190379979E-002
   3.14400000000000       8.203344866282269E-002  6.312069233319295E-002
   3.16800000000000       8.292482114910493E-002  6.418905991575513E-002
   3.19200000000000       8.369476957528876E-002  6.515311074215741E-002
   3.21600000000000       8.434429120223635E-002  6.601304532573377E-002
   3.24000000000000       8.487469174312942E-002  6.676934971324100E-002
   3.26400000000000       8.528757193732689E-002  6.742278571554033E-002
   3.28800000000000       8.558481336737819E-002  6.797438033195796E-002
   3.31200000000000       8.576856361029311E-002  6.842541444365902E-002
   3.33600000000000       8.584122081426940E-002  6.877741085248795E-002
   3.36000000000000       8.580541779163636E-002  6.903212174233903E-002
   3.38400000000000       8.566400571785168E-002  6.919151564030279E-002
   3.40800000000000       8.542003752499533E-002  6.925776395456251E-002
   3.43200000000000       8.507675107636201E-002  6.923322716531455E-002
   3.45600000000000       8.463755220651409E-002  6.912044074390300E-002
   3.48000000000000       8.410599770851601E-002  6.892210087386913E-002
   3.50400000000000       8.348577834710458E-002  6.864105004580640E-002
   3.52800000000000       8.278070197324350E-002  6.828026259573217E-002
   3.55200000000000       8.199467681194214E-002  6.784283025424787E-002
   3.57600000000000       8.113169499138606E-002  6.733194777100859E-002
   3.60000000000000       8.019581637739054E-002  6.675089867604975E-002
   3.62400000000000       7.919115277296454E-002  6.610304123631761E-002
   3.64800000000000       7.812185253840878E-002  6.539179466236134E-002
   3.67200000000000       7.699208568288288E-002  6.462062561659687E-002
   3.69600000000000       7.580602947382270E-002  6.379303507087197E-002
   3.72000000000000       7.456785460596480E-002  6.291254555727988E-002
   3.74400000000000       7.328171196711181E-002  6.198268885230940E-002
   3.76800000000000       7.195172003313521E-002  6.100699413050681E-002
   3.79200000000000       7.058195292013417E-002  5.998897661990094E-002
   3.81600000000000       6.917642911713137E-002  5.893212678750306E-002
   3.84000000000000       6.773910091825117E-002  5.783990007929532E-002
   3.86400000000000       6.627384456898819E-002  5.671570723525868E-002
   3.88800000000000       6.478445113697047E-002  5.556290519620272E-002
   3.91200000000000       6.327461811356497E-002  5.438478861545834E-002
   3.93600000000000       6.174794174877671E-002  5.318458198489581E-002
   3.96000000000000       6.020791011818434E-002  5.196543238125731E-002
   3.98400000000000       5.865789691712772E-002  5.073040283545577E-002
   4.00800000000000       5.710115597404941E-002  4.948246632430156E-002
   4.03200000000000       5.554081647178324E-002  4.822450038109319E-002
   4.05600000000000       5.397987886269820E-002  4.695928231865260E-002
   4.08000000000000       5.242121146094586E-002  4.568948505570863E-002
   4.10400000000000       5.086754769262795E-002  4.441767353504292E-002
   4.12800000000000       4.932148398249712E-002  4.314630171951062E-002
   4.15200000000000       4.778547825384306E-002  4.187771014994826E-002
   4.17600000000000       4.626184901646788E-002  4.061412404706738E-002
   4.20000000000000       4.475277501615592E-002  3.935765193772876E-002
   4.22400000000000       4.326029541774895E-002  3.811028478447133E-002
   4.24800000000000       4.178631049288009E-002  3.687389559585924E-002
   4.27200000000000       4.033258278256195E-002  3.565023949407822E-002
   4.29600000000000       3.890073870418483E-002  3.444095421527914E-002
   4.32000000000000       3.749227057202809E-002  3.324756101740783E-002
   4.34400000000000       3.610853900013821E-002  3.207146596968877E-002
   4.36800000000000       3.475077565634162E-002  3.091396159751610E-002
   4.39200000000000       3.342008633626282E-002  2.977622885627002E-002
   4.41600000000000       3.211745432646339E-002  2.865933940748183E-002
   4.44000000000000       3.084374402622496E-002  2.756425817083451E-002
   4.46400000000000       2.959970479803496E-002  2.649184612567837E-002
   4.48800000000000       2.838597501750185E-002  2.544286333607011E-002
   4.51200000000000       2.720308629420361E-002  2.441797217378341E-002
   4.53600000000000       2.605146783586038E-002  2.341774071429699E-002
   4.56000000000000       2.493145092919292E-002  2.244264628141409E-002
   4.58400000000000       2.384327351188632E-002  2.149307911691363E-002
   4.60800000000000       2.278708481120246E-002  2.056934615245230E-002
   4.63200000000000       2.176295002596703E-002  1.967167486183022E-002
   4.65600000000000       2.077085502988845E-002  1.880021717268537E-002
   4.68000000000000       1.981071107543511E-002  1.795505341768520E-002
   4.70400000000000       1.888235947879288E-002  1.713619630632939E-002
   4.72800000000000       1.798557626774273E-002  1.634359489955851E-002
   4.75200000000000       1.712007677562205E-002  1.557713857046529E-002
   4.77600000000000       1.628552016586263E-002  1.483666093552890E-002
   4.80000000000000       1.548151387291835E-002  1.412194374192114E-002
   4.82400000000000       1.470761794670717E-002  1.343272069756955E-002
   4.84800000000000       1.396334928897706E-002  1.276868123178668E-002
   4.87200000000000       1.324818577127361E-002  1.212947417539859E-002
   4.89600000000000       1.256157022541533E-002  1.151471135040238E-002
   4.92000000000000       1.190291429858190E-002  1.092397106026662E-002
   4.94400000000000       1.127160216627426E-002  1.035680147304058E-002
   4.96800000000000       1.066699409751913E-002  9.812723890463101E-003
   4.99200000000000       1.008842986775346E-002  9.291235897250678E-003
   5.01600000000000       9.535232015839215E-003  8.791814385696480E-003
   5.04000000000000       9.006708942620706E-003  8.313918451623388E-003
   5.06400000000000       8.502157849344274E-003  7.856992158603127E-003
   5.08800000000000       8.020867515112738E-003  7.420467168177104E-003
   5.11200000000000       7.562120913343092E-003  7.003765234593083E-003
   5.13600000000000       7.125197667935295E-003  6.606300563301288E-003
   5.16000000000000       6.709376350543415E-003  6.227482033137279E-003
   5.18400000000000       6.313936620965658E-003  5.866715282751043E-003
   5.20800000000000       5.938161213241500E-003  5.523404662428674E-003
   5.23200000000000       5.581337770558704E-003  5.196955052988521E-003
   5.25600000000000       5.242760532535800E-003  4.886773553923885E-003
   5.28000000000000       4.921731878854311E-003  4.592271043405415E-003
   5.30400000000000       4.617563733574637E-003  4.312863613152990E-003
   5.32800000000000       4.329578834778818E-003  4.047973881537501E-003
   5.35200000000000       4.057111874447263E-003  3.797032188580988E-003
   5.37600000000000       3.799510513694126E-003  3.559477676788988E-003
   5.40000000000000       3.556136278662488E-003  3.334759261974843E-003
   5.42400000000000       3.326365342515527E-003  3.122336498422730E-003
   5.44800000000000       3.109589199057962E-003  2.921680342886979E-003
   5.47200000000000       2.905215233583831E-003  2.732273822041359E-003
   5.49600000000000       2.712667196576386E-003  2.553612608076116E-003
   5.52000000000000       2.531385585883947E-003  2.385205507193448E-003
   5.54400000000000       2.360827942966551E-003  2.226574865777806E-003
   5.56800000000000       2.200469068752675E-003  2.077256899015912E-003
   5.59200000000000       2.049801164566729E-003  1.936801946716486E-003
   5.61600000000000       1.908333903488572E-003  1.804774661032515E-003
   5.64000000000000       1.775594437387705E-003  1.680754130721724E-003
   5.66400000000000       1.651127344739878E-003  1.564333946495933E-003
   5.68800000000000       1.534494524184305E-003  1.455122211908728E-003
   5.71200000000000       1.425275038617795E-003  1.352741504115727E-003
   5.73600000000000       1.323064914449492E-003  1.256828788713976E-003
   5.76000000000000       1.227476900458837E-003  1.167035292728838E-003
   5.78400000000000       1.138140190510989E-003  1.083026339669432E-003
   5.80800000000000       1.054700114190541E-003  1.004481150419155E-003
   5.83200000000000       9.768177992167484E-004  9.310926135671308E-004
   5.85600000000000       9.041698093037953E-004  8.625670286214917E-004
   5.88000000000000       8.364477609284276E-004  7.986238253769513E-004
   5.90400000000000       7.733579222664749E-004  7.389952625388666E-004
   5.92800000000000       7.146207973598444E-004  6.834261085346528E-004
   5.95200000000000       6.599706983780131E-004  6.316733072723329E-004
   5.97600000000000       6.091553086432777E-004  5.835056314357747E-004
   6.00000000000000       5.619352388983314E-004  5.387033257380608E-004
 TDA phonon=   26.4977235717784     
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.400000000000000E-002  1.952988550611605E-009 -2.416697486869577E-009
  4.800000000000000E-002  3.147543230187826E-008 -3.889232231903895E-008
  7.199999999999999E-002  1.612615566433393E-007 -1.987888200539197E-007
  9.600000000000000E-002  5.181270526618498E-007 -6.366396583817558E-007
  0.120000000000000       1.291424952786236E-006 -1.580472088335615E-006
  0.144000000000000       2.744684360173663E-006 -3.343312878508439E-006
  0.168000000000000       5.230330158704432E-006 -6.337733767226905E-006
  0.192000000000000       9.207303597819263E-006 -1.109325418221228E-005
  0.216000000000000       1.526136711188108E-005 -1.827638183458186E-005
  0.240000000000000       2.412784224292090E-005 -2.871303696024839E-005
  0.264000000000000       3.671649741562747E-005 -4.341307359347890E-005
  0.288000000000000       5.413827286982997E-005 -6.359658162857005E-005
  0.312000000000000       7.773350356979648E-005 -9.072162684476768E-005
  0.336000000000000       1.091012776359007E-004 -1.265130627970168E-004
  0.360000000000000       1.501295480079631E-004 -1.729920287406515E-004
  0.384000000000000       2.030255988451045E-004 -2.325057317588489E-004
  0.408000000000000       2.703464557556472E-004 -3.077570991603001E-004
  0.432000000000000       3.550288204595912E-004 -4.018338791378964E-004
  0.456000000000000       4.604181060071819E-004 -5.182367637171253E-004
  0.480000000000000       5.902961482656319E-004 -6.609061082273138E-004
  0.504000000000000       7.489071730610709E-004 -8.342468259136831E-004
  0.528000000000000       9.409816061063910E-004 -1.043151044848862E-003
  0.552000000000000       1.171757324603486E-003 -1.293018126936615E-003
  0.576000000000000       1.446997965089973E-003 -1.589771665428195E-003
  0.600000000000000       1.773007921580445E-003 -1.939873097856683E-003
  0.624000000000000       2.156643691170913E-003 -2.350331595465721E-003
  0.648000000000000       2.605321250840799E-003 -2.828709917861304E-003
  0.672000000000000       3.127019178976557E-003 -3.383125952512635E-003
  0.696000000000000       3.730277267903977E-003 -4.022249692604963E-003
  0.720000000000000       4.424190409174583E-003 -4.755295443311356E-003
  0.744000000000000       5.218397571203831E-003 -5.592009085485226E-003
  0.768000000000000       6.123065728783290E-003 -6.542650266743617E-003
  0.792000000000000       7.148868645643852E-003 -7.617969432556765E-003
  0.816000000000000       8.306960454278076E-003 -8.829179653912384E-003
  0.840000000000000       9.608944021268133E-003 -1.018792325300111E-002
  0.864000000000000       1.106683413103597E-002 -1.170623327378290E-002
  0.888000000000000       1.269301556585276E-002 -1.339648988984897E-002
  0.912000000000000       1.450019620473167E-002 -1.527137188729391E-002
  0.936000000000000       1.650135530809935E-002 -1.734380340496649E-002
  0.960000000000000       1.870968719852079E-002 -1.962689615808800E-002
  0.984000000000000       2.113854058986890E-002 -2.213388741343627E-002
   1.00800000000000       2.380135385782749E-002 -2.487807402472953E-002
   1.03200000000000       2.671158658314938E-002 -2.787274287515520E-002
   1.05600000000000       2.988264773533450E-002 -3.113109810984867E-002
